,created_at,favorite_count,id,retweet_count,source,img_url,name,Stage,rating
1965,2015-12-06 03:24:51,1362,673342308415348736,649,Twitter for iPhone,http://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,Django,pupper,10/10
1966,2015-12-06 01:56:44,14441,673320132811366400,8705,Twitter for iPhone,http://pbs.twimg.com/media/CVgdFjOWwAAa1PP.jpg,Frankie,None,11/10
1967,2015-12-06 01:48:12,924,673317986296586240,293,Twitter for iPhone,http://pbs.twimg.com/media/CVgbIoYVEAA9xMv.jpg,None,None,10/10
1968,2015-12-06 00:17:55,8046,673295268553605120,3484,Twitter for iPhone,http://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,Eve,pupper,8/10
1969,2015-12-05 22:41:22,1134,673270968295534593,400,Twitter for iPhone,http://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,Mac,None,11/10
1970,2015-12-05 20:41:29,1510,673240798075449344,798,Twitter for iPhone,http://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,None,None,6/10
1971,2015-12-05 18:51:11,2410,673213039743795200,929,Twitter for iPhone,http://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,Dexter,None,10/10
1972,2015-12-05 14:35:56,1822,673148804208660480,688,Twitter for iPhone,http://pbs.twimg.com/media/CVeBQwiUsAAqhLw.jpg,Fletcher,pupper,8/10
1973,2015-12-05 04:36:04,2092,672997845381865473,786,Twitter for iPhone,http://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,Kenzie,None,12/10
1974,2015-12-05 04:25:50,1001,672995267319328768,328,Twitter for iPhone,http://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,Pumpkin,None,8/10
1975,2015-12-05 04:00:04,1039,672988786805112832,314,Twitter for iPhone,http://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,Schnozz,pupper,10/10
1976,2015-12-05 03:41:37,1338,672984142909456390,593,Twitter for iPhone,http://pbs.twimg.com/media/CVbrcZyVAAA5Wpq.jpg,None,None,9/10
1977,2015-12-05 03:28:25,1930,672980819271634944,1079,Twitter for iPhone,http://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg,None,None,5/10
1978,2015-12-05 03:05:49,1813,672975131468300288,1015,Twitter for iPhone,http://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,Chuckles,pupper,10/10
1979,2015-12-05 02:46:02,1019,672970152493887488,391,Twitter for iPhone,http://pbs.twimg.com/media/CVbeyGUU8AEq300.jpg,Chet,pupper,7/10
1980,2015-12-05 02:37:35,1405,672968025906282496,602,Twitter for iPhone,http://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,Gustaf,None,11/10
1981,2015-12-05 02:23:49,1530,672964561327235073,701,Twitter for iPhone,http://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,Terry,None,10/10
1982,2015-12-04 22:17:55,1452,672902681409806336,550,Twitter for iPhone,http://pbs.twimg.com/media/CVahaz9XAAA8uTy.jpg,Jimison,None,9/10
1983,2015-12-04 22:00:08,944,672898206762672129,459,Twitter for iPhone,http://pbs.twimg.com/media/CVadWcCXIAAL4Sh.jpg,Cheryl,pupper,11/10
1984,2015-12-04 21:05:23,1661,672884426393653248,897,Twitter for iPhone,http://pbs.twimg.com/media/CVaQ0M4UsAAki3t.jpg,None,None,6/10
1985,2015-12-04 20:38:19,1096,672877615439593473,405,Twitter for iPhone,http://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,Oscar,None,8/10
1986,2015-12-04 17:46:12,1398,672834301050937345,623,Twitter for iPhone,http://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,Ed,None,10/10
1987,2015-12-04 17:23:04,1343,672828477930868736,533,Twitter for iPhone,http://pbs.twimg.com/media/CVZd7ttWcAEs2wP.jpg,Jerry,None,9/10
1988,2015-12-04 04:56:09,1032,672640509974827008,348,Twitter for iPhone,http://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,Leonidas,None,9/10
1989,2015-12-04 03:43:54,1377,672622327801233409,542,Twitter for iPhone,http://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,None,pupper,12/10
1990,2015-12-04 03:13:46,1302,672614745925664768,644,Twitter for iPhone,http://pbs.twimg.com/media/CVWbitUW4AAzclx.jpg,Norman,pupper,6/10
1991,2015-12-04 02:51:33,1180,672609152938721280,424,Twitter for iPhone,http://pbs.twimg.com/media/CVWWdKLWEAEnSk7.jpg,Caryl,None,9/10
1992,2015-12-04 02:31:10,1188,672604026190569472,445,Twitter for iPhone,http://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,None,None,11/10
1993,2015-12-04 01:55:13,1411,672594978741354496,661,Twitter for iPhone,http://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,Scott,pupper,9/10
1994,2015-12-04 01:42:26,1014,672591762242805761,367,Twitter for iPhone,http://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,Taz,None,10/10
1995,2015-12-04 01:40:29,782,672591271085670400,207,Twitter for iPhone,http://pbs.twimg.com/media/CVWGMQMWUAA7aOM.jpg,None,None,8/10
1996,2015-12-03 22:09:14,1089,672538107540070400,404,Twitter for iPhone,http://pbs.twimg.com/media/CVVV1wJWoAEcOyk.jpg,Darby,None,7/10
1997,2015-12-03 21:11:09,696,672523490734551040,189,Twitter for iPhone,http://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,None,None,10/10
1998,2015-12-03 18:52:12,1187,672488522314567680,482,Twitter for iPhone,http://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,Jackie,None,10/10
1999,2015-12-03 18:29:09,1221,672482722825261057,665,Twitter for iPhone,http://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,light,None,10/10
2000,2015-12-03 18:23:34,757,672481316919734272,137,Twitter for iPhone,http://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,Jazz,pupper,12/10
2001,2015-12-03 17:58:48,1529,672475084225949696,770,Twitter for iPhone,http://pbs.twimg.com/media/CVUchRHXAAE4rtp.jpg,Buddy,None,8/10
2002,2015-12-03 17:23:00,1447,672466075045466113,598,Twitter for iPhone,http://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,Franq,None,12/10
2003,2015-12-03 04:33:27,6888,672272411274932228,3677,Twitter for iPhone,http://pbs.twimg.com/media/CVRkLteWwAEY0JT.jpg,Pippin,None,11/10
2004,2015-12-03 04:14:13,1588,672267570918129665,666,Twitter for iPhone,http://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg,None,None,10/10
2005,2015-12-03 04:01:02,1212,672264251789176834,383,Twitter for iPhone,http://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg,Kreg,None,10/10
2006,2015-12-03 03:30:19,2999,672256522047614977,1699,Twitter for iPhone,http://pbs.twimg.com/media/CVRVvRMWEAIBKOP.jpg,None,None,8/10
2007,2015-12-03 03:21:00,1515,672254177670729728,800,Twitter for iPhone,http://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,Rolf,pupper,11/10
2008,2015-12-03 02:56:30,1833,672248013293752320,656,Twitter for iPhone,http://pbs.twimg.com/media/CVROAIfWsAECA5t.jpg,None,None,10/10
2009,2015-12-03 02:45:32,733,672245253877968896,169,Twitter for iPhone,http://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg,Snickers,None,12/10
2010,2015-12-03 02:21:48,953,672239279297454080,347,Twitter for iPhone,http://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,Ridley,None,7/10
2011,2015-12-03 01:49:05,1956,672231046314901505,1089,Twitter for iPhone,http://pbs.twimg.com/media/CVQ-kfWWoAAXV15.jpg,None,None,5/10
2012,2015-12-03 01:16:17,833,672222792075620352,231,Twitter for iPhone,http://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,Cal,None,9/10
2013,2015-12-03 00:07:09,2414,672205392827572224,1270,Twitter for iPhone,http://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,Opal,pupper,9/10
2014,2015-12-02 21:45:16,1074,672169685991993344,408,Twitter for iPhone,http://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,Bradley,None,10/10
2015,2015-12-02 21:06:56,918,672160042234327040,395,Twitter for iPhone,http://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,Bubba,pupper,8/10
2016,2015-12-02 19:44:43,1876,672139350159835138,792,Twitter for iPhone,http://pbs.twimg.com/media/CVPrLE2WwAELCxD.jpg,None,None,12/10
2017,2015-12-02 18:48:47,2578,672125275208069120,1253,Twitter for iPhone,http://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,just,None,11/10
2018,2015-12-02 16:49:14,1063,672095186491711488,395,Twitter for iPhone,http://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,Tuco,None,9/10
2019,2015-12-02 15:57:30,1003,672082170312290304,402,Twitter for iPhone,http://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg,Patch,None,11/10
2020,2015-12-02 15:01:33,1389,672068090318987265,564,Twitter for iPhone,http://pbs.twimg.com/media/CVOqW8eUkAESTHj.jpg,Gizmo,None,7/10
2021,2015-12-02 03:40:57,9016,671896809300709376,4519,Twitter for iPhone,http://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,Lola,None,10/10
2022,2015-12-02 03:20:45,1415,671891728106971137,618,Twitter for iPhone,http://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,Mojo,None,11/10
2023,2015-12-02 02:42:26,3693,671882082306625538,1488,Twitter for iPhone,http://pbs.twimg.com/media/CVMBL_LWUAAsvrL.jpg,Batdog,None,11/10
2024,2015-12-02 02:30:43,1507,671879137494245376,748,Twitter for iPhone,http://pbs.twimg.com/media/CVL-goTWoAEUfhy.jpg,Brad,None,5/10
2025,2015-12-02 02:13:48,1330,671874878652489728,601,Twitter for iPhone,http://pbs.twimg.com/media/CVL6op1WEAAUFE7.jpg,Mia,None,10/10
2026,2015-12-02 01:39:53,1191,671866342182637568,548,Twitter for iPhone,http://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,Dylan,None,10/10
2027,2015-12-02 00:58:41,977,671855973984772097,502,Twitter for iPhone,http://pbs.twimg.com/media/CVLpciDW4AAleh-.jpg,None,None,8/10
2028,2015-12-01 20:35:22,7527,671789708968640512,3811,Twitter for iPhone,http://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,space,None,13/10
2029,2015-12-01 19:10:13,1269,671768281401958400,572,Twitter for iPhone,http://pbs.twimg.com/media/CVKZsHpXAAA05Z5.jpg,None,None,10/10
2030,2015-12-01 18:50:38,1788,671763349865160704,999,Twitter for iPhone,http://pbs.twimg.com/media/CVKVM3NW4AAdi1e.jpg,Mark,None,9/10
2031,2015-12-01 17:37:36,1430,671744970634719232,841,Twitter for iPhone,http://pbs.twimg.com/media/CVKEfMKWoAAR-Ud.jpg,None,None,6/10
2032,2015-12-01 17:30:22,779,671743150407421952,248,Twitter for iPhone,http://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,None,None,11/10
2033,2015-12-01 17:00:19,1534,671735591348891648,819,Twitter for iPhone,http://pbs.twimg.com/media/CVJ79MxWEAEIWVi.jpg,Oscar,None,11/10
2034,2015-12-01 16:37:44,9119,671729906628341761,4795,Twitter for iPhone,http://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,None,None,13/10
2035,2015-12-01 05:26:34,13679,671561002136281088,7931,Twitter for iPhone,http://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,the,None,13/10
2037,2015-12-01 04:33:59,1444,671547767500775424,658,Twitter for iPhone,http://pbs.twimg.com/media/CVHRIirWcAAh2Nv.jpg,Marley,None,10/10
2038,2015-12-01 04:22:29,2126,671544874165002241,1145,Twitter for iPhone,http://pbs.twimg.com/media/CVHOgDvU4AAfrXD.jpg,None,None,6/10
2039,2015-12-01 04:14:59,1166,671542985629241344,616,Twitter for iPhone,http://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,JD,None,10/10
2040,2015-12-01 03:56:22,993,671538301157904385,436,Twitter for iPhone,http://pbs.twimg.com/media/CVHIhi2WsAEgdKk.jpg,Baxter,None,8/10
2041,2015-12-01 03:49:23,1253,671536543010570240,441,Twitter for iPhone,http://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,Reginald,None,9/10
2042,2015-12-01 03:39:03,1092,671533943490011136,631,Twitter for iPhone,http://pbs.twimg.com/media/CVHEju0XAAEUZRY.jpg,None,None,6/10
2043,2015-12-01 03:18:27,896,671528761649688577,280,Twitter for iPhone,http://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,Jax,None,10/10
2044,2015-12-01 02:46:33,1499,671520732782923777,582,Twitter for iPhone,http://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,Alejandro,None,10/10
2045,2015-12-01 02:38:04,1010,671518598289059840,319,Twitter for iPhone,http://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,Scruffers,None,9/10
2046,2015-12-01 02:09:16,1734,671511350426865664,791,Twitter for iPhone,http://pbs.twimg.com/media/CVGwAh-W4AAIHJz.jpg,Hammond,None,8/10
2047,2015-12-01 01:42:28,7495,671504605491109889,3866,Twitter for iPhone,http://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,Charlie,None,11/10
2048,2015-12-01 01:14:35,980,671497587707535361,481,Twitter for iPhone,http://pbs.twimg.com/media/CVGjflNWoAEwgrQ.jpg,Pip,None,11/10
2049,2015-12-01 00:38:31,1073,671488513339211776,516,Twitter for iPhone,http://pbs.twimg.com/media/CVGbPgrWIAAQ1fB.jpg,Julius,None,8/10
2050,2015-12-01 00:30:04,621,671486386088865792,226,Twitter for iPhone,http://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,Malcolm,None,10/10
2051,2015-12-01 00:24:48,806,671485057807351808,253,Twitter for iPhone,http://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,Penelope,None,11/10
2052,2015-11-30 18:07:47,1513,671390180817915904,805,Twitter for iPhone,http://pbs.twimg.com/media/CVFBzpXVEAAHIOv.jpg,None,None,7/10
2053,2015-11-30 16:18:11,1193,671362598324076544,325,Twitter for iPhone,http://pbs.twimg.com/media/CVEouDRXAAEe8mt.jpg,Tanner,None,11/10
2054,2015-11-30 15:59:17,426,671357843010908160,157,Twitter for iPhone,http://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,None,None,9/10
2055,2015-11-30 15:51:24,508,671355857343524864,119,Twitter for iPhone,http://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,Lou,None,10/10
2056,2015-11-30 15:18:34,1031,671347597085433856,476,Twitter for iPhone,http://pbs.twimg.com/media/CVEbFDRWsAAkN_7.jpg,Lola,None,9/10
2057,2015-11-30 04:37:05,788,671186162933985280,241,Twitter for iPhone,http://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,Sparky,None,10/10
2058,2015-11-30 04:22:44,1193,671182547775299584,378,Twitter for iPhone,http://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,None,None,12/10
2059,2015-11-30 03:18:59,931,671166507850801152,390,Twitter for iPhone,http://pbs.twimg.com/media/CVB2TnWUYAA2pAU.jpg,Herm,None,10/10
2060,2015-11-30 03:06:07,1763,671163268581498880,1198,Twitter for iPhone,http://pbs.twimg.com/media/CVBzbWsWsAEyNMA.jpg,None,None,8/10
2061,2015-11-30 02:52:03,401,671159727754231808,89,Twitter for iPhone,http://pbs.twimg.com/media/CVBwNjVWwAAlUFQ.jpg,Anthony,None,5/10
2062,2015-11-30 02:31:34,769,671154572044468225,241,Twitter for iPhone,http://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,Holly,None,11/10
2063,2015-11-30 02:18:39,714,671151324042559489,166,Twitter for iPhone,http://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,None,None,12/10
2064,2015-11-30 02:01:49,713,671147085991960577,254,Twitter for iPhone,http://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,None,None,9/10
2065,2015-11-30 01:39:49,1246,671141549288370177,713,Twitter for iPhone,http://pbs.twimg.com/media/CVBfrU9WUAApDeV.jpg,None,None,9/10
2066,2015-11-30 01:28:28,996,671138694582165504,448,Twitter for iPhone,http://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,None,None,10/10
2067,2015-11-30 01:10:04,796,671134062904504320,212,Twitter for iPhone,http://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,Clarence,None,8/10
2068,2015-11-30 00:22:57,3729,671122204919246848,2763,Twitter for iPhone,http://pbs.twimg.com/media/CVBOFTLWwAAzlNi.jpg,None,None,4/10
2069,2015-11-29 23:57:10,1436,671115716440031232,842,Twitter for iPhone,http://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,Phred,None,6/10
2070,2015-11-29 23:30:32,1225,671109016219725825,478,Twitter for iPhone,http://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,Toby,None,8/10
2071,2015-11-29 16:01:20,1175,670995969505435648,317,Twitter for iPhone,http://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,None,None,12/10
2072,2015-11-29 05:52:33,7989,670842764863651840,4324,Twitter for iPhone,http://pbs.twimg.com/media/CU9P717W4AAOlKx.jpg,None,None,20/10
2073,2015-11-29 05:43:44,634,670840546554966016,213,Twitter for iPhone,http://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,Colby,None,10/10
2074,2015-11-29 05:34:25,1189,670838202509447168,758,Twitter for iPhone,http://pbs.twimg.com/media/CU9LyIMWIAA6OOu.jpg,None,None,4/10
2075,2015-11-29 05:16:59,474,670833812859932673,135,Twitter for iPhone,http://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,Jett,None,7/10
2076,2015-11-29 05:11:35,780,670832455012716544,242,Twitter for iPhone,http://pbs.twimg.com/media/CU9GjzrUkAAWPh4.jpg,Amy,None,10/10
2077,2015-11-29 04:47:03,5961,670826280409919488,4485,Twitter for iPhone,http://pbs.twimg.com/media/CU9A8ZuWsAAt_S1.jpg,None,None,2/10
2078,2015-11-29 04:37:03,824,670823764196741120,205,Twitter for iPhone,http://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,Remington,None,12/10
2079,2015-11-29 04:32:51,647,670822709593571328,105,Twitter for iPhone,http://pbs.twimg.com/media/CU89schWIAIHQmA.jpg,None,None,10/10
2080,2015-11-29 04:04:12,3410,670815497391357952,1708,Twitter for iPhone,http://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,Sage,None,10/10
2081,2015-11-29 03:50:10,1202,670811965569282048,295,Twitter for iPhone,http://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,Maggie,None,10/10
2082,2015-11-29 03:33:17,1234,670807719151067136,546,Twitter for iPhone,http://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,Andy,None,11/10
2083,2015-11-29 03:20:54,2098,670804601705242624,1035,Twitter for iPhone,http://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,Mason,None,10/10
2084,2015-11-29 03:16:46,362,670803562457407488,95,Twitter for iPhone,http://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,None,None,10/10
2085,2015-11-29 02:51:54,780,670797304698376195,262,Twitter for iPhone,http://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,Trigger,None,11/10
2086,2015-11-29 02:33:32,889,670792680469889025,298,Twitter for iPhone,http://pbs.twimg.com/media/CU8iYi2WsAEaqQ0.jpg,Antony,None,7/10
2087,2015-11-29 02:20:29,700,670789397210615808,255,Twitter for iPhone,http://pbs.twimg.com/media/CU8fZSQWoAEVp6O.jpg,None,None,9/10
2088,2015-11-29 02:07:44,640,670786190031921152,218,Twitter for iPhone,http://pbs.twimg.com/media/CU8ceuxWUAALMEo.jpg,Creg,None,8/10
2089,2015-11-29 01:56:48,872,670783437142401025,431,Twitter for iPhone,http://pbs.twimg.com/media/CU8Z-OxXAAA-sd2.jpg,None,None,1/10
2090,2015-11-29 01:52:48,1691,670782429121134593,863,Twitter for iPhone,http://pbs.twimg.com/media/CU8ZDu9WwAADg3N.jpg,None,None,5/10
2091,2015-11-29 01:45:22,831,670780561024270336,317,Twitter for iPhone,http://pbs.twimg.com/media/CU8XW2dWwAA-Lmc.jpg,Traviss,None,7/10
2092,2015-11-29 01:35:26,345,670778058496974848,77,Twitter for iPhone,http://pbs.twimg.com/media/CU8VFhuVAAAQW8B.jpg,None,None,10/10
2093,2015-11-29 00:39:59,1154,670764103623966721,466,Twitter for iPhone,http://pbs.twimg.com/media/CU8IY0pWIAA2AJ-.jpg,Vincent,None,10/10
2094,2015-11-29 00:06:39,475,670755717859713024,123,Twitter for iPhone,http://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,Gin,None,9/10
2095,2015-11-28 22:38:01,1030,670733412878163972,558,Twitter for iPhone,http://pbs.twimg.com/media/CU7seitWwAArlVy.jpg,Jerry,None,8/10
2096,2015-11-28 22:15:21,887,670727704916926465,403,Twitter for iPhone,http://pbs.twimg.com/media/CU7nSZEW4AA6r5u.jpg,Jeffrie,None,10/10
2097,2015-11-28 21:34:09,1301,670717338665226240,547,Twitter for iPhone,http://pbs.twimg.com/media/CU7d2vKUcAAFZyI.jpg,None,None,12/10
2098,2015-11-28 20:43:53,814,670704688707301377,405,Twitter for iPhone,http://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,Danny,None,6/10
2099,2015-11-28 19:51:59,632,670691627984359425,266,Twitter for iPhone,http://pbs.twimg.com/media/CU7GehOUYAA9nn-.jpg,Ester,None,8/10
2100,2015-11-28 19:04:19,799,670679630144274432,315,Twitter for iPhone,http://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,Pluto,None,8/10
2101,2015-11-28 18:50:15,267,670676092097810432,45,Twitter for iPhone,http://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,Bloo,None,8/10
2102,2015-11-28 18:19:37,11452,670668383499735048,5537,Twitter for iPhone,http://pbs.twimg.com/media/CU6xVkbWsAAeHeU.jpg,Phineas,None,10/10
2103,2015-11-28 05:28:09,1635,670474236058800128,835,Twitter for iPhone,http://pbs.twimg.com/media/CU4AwqQWUAAEgE2.jpg,None,None,10/10
2104,2015-11-28 05:05:47,375,670468609693655041,90,Twitter for iPhone,http://pbs.twimg.com/media/CU37pEoWUAAitje.jpg,Edd,None,10/10
2105,2015-11-28 04:54:34,1048,670465786746662913,608,Twitter for iPhone,http://pbs.twimg.com/media/CU35E7VWEAAKYBy.jpg,None,None,7/10
2106,2015-11-28 04:03:11,580,670452855871037440,225,Twitter for iPhone,http://pbs.twimg.com/media/CU3tUC4WEAAoZby.jpg,None,None,11/10
2107,2015-11-28 03:49:14,1264,670449342516494336,729,Twitter for iPhone,http://pbs.twimg.com/media/CU3qHNTWsAApGr0.jpg,None,None,5/10
2108,2015-11-28 03:31:48,7120,670444955656130560,2153,Twitter for iPhone,http://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,Paull,None,10/10
2109,2015-11-28 03:21:24,690,670442337873600512,213,Twitter for iPhone,http://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,Koda,None,11/10
2110,2015-11-28 02:55:30,1127,670435821946826752,570,Twitter for iPhone,http://pbs.twimg.com/media/CU3d0azWUAA38FD.jpg,None,None,10/10
2111,2015-11-28 02:48:46,1501,670434127938719744,708,Twitter for iPhone,http://pbs.twimg.com/media/CU3cSG8W4AIAePH.jpg,Hank,None,11/10
2112,2015-11-28 02:45:17,345,670433248821026816,122,Twitter for iPhone,http://pbs.twimg.com/media/CU3be0SWEAEqb7I.jpg,Sam,None,10/10
2113,2015-11-28 02:25:32,1484,670428280563085312,694,Twitter for iPhone,http://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,Willy,None,11/10
2114,2015-11-28 02:20:27,551,670427002554466305,179,Twitter for iPhone,http://pbs.twimg.com/media/CU3VzVwWwAAAsst.jpg,None,None,9/10
2115,2015-11-28 02:00:17,1415,670421925039075328,709,Twitter for iPhone,http://pbs.twimg.com/media/CU3RLqfW4AE0pbA.jpg,Herb,None,12/10
2116,2015-11-28 01:54:54,668,670420569653809152,342,Twitter for iPhone,http://pbs.twimg.com/media/CU3P82RWEAAIVrE.jpg,Damon,None,10/10
2117,2015-11-28 01:42:22,604,670417414769758208,350,Twitter for iPhone,http://pbs.twimg.com/media/CU3NE8EWUAEVdPD.jpg,None,None,6/10
2118,2015-11-28 01:18:21,2176,670411370698022913,991,Twitter for iPhone,http://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,Scooter,None,12/10
2119,2015-11-28 01:08:55,600,670408998013820928,249,Twitter for iPhone,http://pbs.twimg.com/media/CU3FbQgVAAACdCQ.jpg,Peanut,None,10/10
2120,2015-11-28 00:48:35,460,670403879788544000,173,Twitter for iPhone,http://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,Nigel,None,10/10
2121,2015-11-27 23:36:23,593,670385711116361728,234,Twitter for iPhone,http://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,Larry,None,8/10
2122,2015-11-27 22:51:19,785,670374371102445568,295,Twitter for iPhone,http://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,Daisy,None,12/10
2123,2015-11-27 22:01:40,344,670361874861563904,71,Twitter for iPhone,http://pbs.twimg.com/media/CU2akCQWsAIbaOV.jpg,None,None,9/10
2124,2015-11-27 20:30:30,451,670338931251150849,122,Twitter for iPhone,http://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,Butters,None,10/10
2125,2015-11-27 19:11:49,4110,670319130621435904,1359,Twitter for iPhone,http://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,None,None,11/10
2126,2015-11-27 18:09:09,452,670303360680108032,151,Twitter for iPhone,http://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,None,None,9/10
2127,2015-11-27 17:17:44,750,670290420111441920,315,Twitter for iPhone,http://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,Sandra,None,11/10
2128,2015-11-27 04:16:59,1106,670093938074779648,365,Twitter for iPhone,http://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,Wally,None,9/10
2129,2015-11-27 03:47:25,740,670086499208155136,275,Twitter for iPhone,http://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,None,None,10/10
2130,2015-11-27 03:20:20,2390,670079681849372674,1373,Twitter for iPhone,http://pbs.twimg.com/media/CUyZ6mVW4AI8YWZ.jpg,Fabio,None,10/10
2131,2015-11-27 02:55:47,1674,670073503555706880,874,Twitter for iPhone,http://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,Winston,None,10/10
2132,2015-11-27 02:38:14,676,670069087419133954,278,Twitter for iPhone,http://pbs.twimg.com/media/CUyQRzHWoAAhF1D.jpg,Randall,None,5/10
2133,2015-11-27 02:08:07,822,670061506722140161,373,Twitter for iPhone,http://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,Liam,None,11/10
2134,2015-11-27 01:42:24,716,670055038660800512,357,Twitter for iPhone,http://pbs.twimg.com/media/CUyDgChWUAAmNSI.jpg,Tommy,None,3/10
2135,2015-11-27 01:10:17,684,670046952931721218,191,Twitter for iPhone,http://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,Ben,None,11/10
2136,2015-11-27 00:43:49,801,670040295598354432,118,Twitter for iPhone,http://pbs.twimg.com/media/CUx2F6lVEAAvFev.jpg,None,None,10/10
